Tema,Archivos y multimedia,Descripción,Fecha,Presenta,Prioridad,Selección
TPS para clientes Win7 y Win8,https://toteat-espacio.slack.com/archives/C047GS75V9U/p1777303933519159,"Importantísimo chicos, recuerden que la versión 800 no funciona con Win7 ni 8 para esos casos dejenle la versión 500 y el check de no permitir actualizacion (recuerdenle al cliente cambiarse a un win más actualizado aprovechando el vuelo).

Solo para los clientes que tengan win7/8 acá está la versiónd e 32 y 64 bits, recuerden que se instalan sin config y se lo tienen que cargar dps",27 de abril de 2026,Gonzalo Soffia,40,"Semana%2018%20-%20@29%20de%20abril%20de%202026/TPS%20para%20clientes%20Win7%20y%20Win8/image_(6).png, Semana%2018%20-%20@29%20de%20abril%20de%202026/TPS%20para%20clientes%20Win7%20y%20Win8/Guia_TPS800.png"
